Revenue,Expenses,Loan_Amount,Debt_to_Equity,Avg_Temperature,Rainfall,Drought_Index,Flood_Risk_Score,Commodity_Price_Index,Input_Cost_Index,Policy_Support_Score,Net_Profit,Profit_Margin,Cost_Ratio,Debt_Ratio,Climate_Stress,Region_North,Region_South,Region_West,Enterprise_Size_Medium,Enterprise_Size_Small,Quarter_Q2,Quarter_Q3,Quarter_Q4,Financial_Risk_Level
1.8700787182869334,-0.6212623800262546,-0.636907229395647,-0.7046257679952272,2.1461597312041363,1.1832613092398843,1.5684232611785889,0.3065807821689248,-0.9517351114518283,-1.1798839254974371,-1.5728243775344257,1.8984770760725926,0.3220108246825268,-0.32201082468252673,-0.2772431233933613,2.486665876755458,False,False,False,False,True,False,True,False,Medium
0.12807977463523906,-0.20650089594369148,0.5507579906549419,-0.10429688517410309,0.60236138536077,0.17888574943336852,-0.28717667307279693,-0.5286492320426049,-0.16075494013180192,0.5334733788502763,-0.013399594601392069,0.22154676650728208,0.12519400528807959,-0.1251940052880796,0.04509047846609983,0.10096376303799726,False,False,False,False,False,False,False,True,Medium
0.4044384826770169,-0.2500707922283262,-0.4478611185117952,0.6961416252540625,1.4444332103662427,0.5380895086697266,0.6406232940528959,-0.563450482634752,0.40863153997670987,1.559031335216112,1.5460251883316416,0.4751734316479761,0.16594704036270908,-0.16594704036270913,-0.18221553110592179,1.1478933150471116,False,False,False,False,True,False,False,False,High
-0.9202722273028565,0.024110477297406847,0.17565736893774378,-1.0320778858976587,0.9031013228627243,0.969366514095904,0.4688084853259159,0.2021770303924839,0.11896983150963931,0.4260047307281082,-0.9490544643612122,-0.7770421353918486,-0.12544695109301293,0.12544695109301293,0.13681795576567646,0.9931757113679895,False,False,False,True,False,False,False,False,Medium
0.8785412371525729,-0.050466828013592153,0.8492276264630438,0.7871005468936269,1.4043345520326482,-1.4160254404445707,-0.39026555830898496,1.4550220517097785,-0.5443207016010608,0.6358244722999604,-0.013399594601392069,0.757129254690056,0.19454031514012213,-0.19454031514012218,0.012448876534252187,1.5475330885164749,False,False,True,False,False,True,False,False,High
0.6970299109484337,1.2789633712068165,-0.310017393107745,0.13219631108876384,1.1436932728642877,-0.6871556765572033,0.7437121792890841,-0.8070592367797814,-0.3500535866600244,0.6522006472519103,-0.013399594601392069,-0.13560098644594099,0.029496827965060965,-0.02949682796506103,-0.17526097490865336,0.85525014033237,True,False,False,True,False,False,False,False,Medium
-0.8097287440861455,-2.039627012852829,1.730829149038864,-1.4322971411117416,0.8429533353623333,-1.1463320030891173,0.2969936765989356,-0.42424548026616365,2.2300720601144084,1.7084639316526504,0.6103703185718213,0.46671364382673713,0.26835093439625723,-0.2683509343962573,0.5552116604052665,0.5933540822132828,False,False,True,False,False,False,True,False,Medium
-1.068446107415548,0.2481415000698879,-0.6915614610875701,0.1685798797445896,0.60236138536077,0.047526445893859126,0.8811640262706684,1.3506182999333374,0.8672211744794632,-0.3170642077165987,-0.6371695077746055,-1.0250474941513252,-0.21676704680652595,0.21676704680652592,-0.10153201241424803,1.4538368932467691,False,False,True,False,False,False,False,False,High
-0.7394316746619259,0.07465953316996976,1.656729517018657,-1.5232560627513059,1.4845318686998359,1.1855862526653627,-1.0775247932169056,1.3854195505254845,-0.2407472815781111,-2.2637820051295923,-0.9490544643612122,-0.6552100594662444,-0.08329306781629789,0.0832930678162978,0.5082759977486577,1.2709545237038644,False,False,True,False,False,False,False,False,Medium
-0.030826482488783842,-0.12992954503614124,-1.0191416666178963,-1.7051739060304345,-0.5805490354802503,-0.9312747362323982,-0.49335444354517316,-0.9462642391483699,0.16716397511393732,1.2970125359849203,-1.2609394209478189,0.04695232969658212,0.09177556360815183,-0.09177556360815187,-0.27469201066831095,-1.0849461229817257,False,False,False,False,False,False,True,False,Low
0.16577724888753992,-0.6998277765303554,-1.3370567027542823,1.3146622924030997,-0.740943668814626,0.8135953045888753,0.5718973705621041,0.7241957892746897,0.438442350453595,-1.502289869863942,-0.013399594601392069,0.528214075027191,0.19292570755989433,-0.1929257075598944,-0.34868513072120044,0.006285547067439002,False,True,False,False,False,False,False,False,High
0.03625087383203614,-0.14538339840940995,0.8717796883822374,-0.06791331651827734,-1.6030648229868953,-0.32097708704441114,-1.318065525434678,-0.2850404778975754,-0.7674049333364198,-0.48696702284307486,-0.9490544643612122,0.11123558583823283,0.10404354263082326,-0.10404354263082326,0.1265083467208221,-1.947720315650534,True,False,False,False,True,False,True,False,Medium
1.3043482950771375,-1.6247658264904377,0.7042500855539428,0.11400452676085097,0.5221640686935825,1.4134307083622106,0.9155269880160644,1.5246245528940725,-0.008222959858404526,-0.8073259453405865,-0.6371695077746055,1.9892528256544386,0.3832832104108783,-0.3832832104108782,-0.050308516137052894,1.4844385252941485,False,True,False,False,False,False,True,False,High
-0.7217232525932296,0.20995552689594052,1.0800410765135653,-0.7955846896347917,1.1637426020310848,0.44974165850156095,-1.2837025636892818,0.793798290458984,-1.076940515454747,-0.8063024344060892,0.9222552751584281,-0.7160426126808108,-0.10157047677140092,0.10157047677140091,0.34323887877842174,0.6708038118955152,False,False,True,False,False,True,False,False,Medium
-1.0957465914381217,0.3908154625030966,-0.5339271507340235,0.11400452676085097,-1.0416836063165804,1.670336956877535,-0.6308062905267572,-0.04143172375254587,-0.9974450208497193,0.9387837089110257,0.29848536198521464,-1.127344138989727,-0.2549294964798263,0.2549294964798263,-0.04702261423567964,-1.1011562174321305,False,False,True,False,True,False,False,False,Medium
-0.002318606052435353,-0.6981328377732877,1.4929969450236955,-1.1776121605209617,-0.7208943396478295,-0.8789635091591421,-0.9057099844899256,1.1070095457883076,0.8597684718602424,0.7217993907976955,-1.5728243775344257,0.38779272849439045,0.17182886687535256,-0.17182886687535256,0.26720447720320195,-0.4702583890281281,False,True,False,False,True,False,False,True,Medium
-1.7058822245323002,1.938793059105472,-1.3076009484108457,0.8234841155494526,1.4444332103662427,1.4866664262647693,-1.5242432959070542,1.733432056446955,0.9889486505934122,-0.860548513934422,-0.6371695077746055,-2.497718453032777,-0.9933097811771138,0.9933097811771137,-0.24632189082480088,1.194013989940593,False,True,False,False,True,False,False,True,High
0.6976336071553213,-0.11617063041994086,-1.6155056305320796,1.0781690961402324,0.7026080311947548,-0.4906979571043086,-0.8026210992537374,-0.1806367261211341,1.1360153156127133,1.2734717844914933,1.5460251883316416,0.6437013100868664,0.18326649153774574,-0.1832664915377458,-0.40884247628425185,0.10114561872334037,False,True,False,False,True,False,True,False,Medium
0.0961509530265288,0.04783961989636172,-0.6824715993956502,1.2055115864356225,0.662509372861161,0.4334670545232146,1.396608452451609,-0.45904673085831077,-0.08125944552677444,-0.24746546417081353,0.6103703185718213,0.05307454456721572,0.08781780223442064,-0.08781780223442064,-0.20959211766795824,0.9312450245318585,False,False,True,False,True,False,False,False,High
-0.3425349573116341,1.3356939684286868,1.032290537245885,-1.3959135724559157,0.42191742285959766,-1.126569983972554,-1.6273321811432422,0.37618328335321904,-0.5005981795682958,1.919307184159,1.2341402317450347,-1.0298339530501843,-0.1789290783257446,0.17892907832574453,0.23476923993349955,-0.23758185974781298,False,False,True,False,True,True,False,False,Low
-0.39834331777055626,2.139593450678136,0.6029959299983799,0.1685798797445896,-0.21966111047790557,0.9135678718844311,-1.6616951428886382,0.6197920374982487,0.0002234364433790518,-0.38563944032788733,-0.6371695077746055,-1.5248985100891301,-0.3151686864830786,0.3151686864830786,0.1420114307523034,-0.6384582518775094,True,False,False,False,False,True,False,False,Medium
0.9132202303704365,-1.116084794810332,-0.21428619149157654,1.0417855274844066,-1.5629661646533015,1.6761493154412301,0.674986255798292,0.6893945386825426,-1.7894188858523083,-0.44909711826669196,-1.5728243775344257,1.380760324012303,0.30936727454893626,-0.30936727454893626,-0.17177410374185034,-0.5947744431676256,True,False,False,False,False,True,False,False,High
0.8811572540490848,-0.5716106446721404,-0.8353883865926307,-1.3231464351442643,0.60236138536077,1.0100530240417698,-0.4589914817997771,-0.11103422493684008,1.3690364841737015,-0.3631221997689569,1.2341402317450347,1.050216377496924,0.24971753765755786,-0.24971753765755794,-0.27613801710188096,0.20857867112278577,False,False,True,True,False,False,True,False,Low
-0.2503035923705066,-0.09852332689046603,-1.5154020903805576,-1.4141053567838286,2.1461597312041363,0.4113800919811731,-0.9400729462353217,-0.5982517332268991,-2.7021265332862834,-0.9178651262662453,-1.2609394209478189,-0.1526875315848905,0.050685933930505925,-0.05068593393050595,-0.37976482932270766,0.9646836052705898,False,True,False,False,False,True,False,False,Low
0.5930600086511627,-0.7368173223463729,-0.5549834126279645,1.0599773118123195,0.3016214478588156,-0.17218070781381625,0.022089982635767447,1.1070095457883076,0.9566536059101194,0.5785078599681378,-0.3252845511879988,0.90339453359937,0.242162737814337,-0.24216273781433706,-0.21360297587225843,0.730734086192873,False,True,False,False,False,False,False,True,High
0.8663331583021834,0.8474519041132267,-0.13201719010268212,0.9872101745006684,-1.1419302521505652,-0.5313844670501744,-0.8026210992537374,1.5942270540783667,-0.993470246119468,-0.6916692097424432,-0.013399594601392069,0.24575734349569545,0.09838097816693445,-0.09838097816693449,-0.1548047543128464,-0.5325164160978767,True,False,False,False,True,False,False,False,High
0.3352146509539311,-0.8465895324364936,0.6515519000488886,-0.21344759114158032,-0.19961178131110832,-0.2744782185348502,-0.39026555830898496,1.246214548156896,-0.01815989668403314,-0.26998270472974467,-1.5728243775344257,0.7507287573253031,0.22979383605149503,-0.22979383605149503,0.038372452414309303,0.22249738393786855,False,False,True,False,True,False,False,False,High
-0.20911809558952324,1.266699990788029,0.5097960822711006,-1.3777217881280028,0.9632493103631153,-0.5906705243998644,0.7437121792890841,0.6197920374982487,-0.8558436710845132,0.49457996333939674,-0.3252845511879988,-0.880618879703201,-0.135721239973715,0.13572123997371494,0.0862902512071485,1.3468766656292153,True,False,False,False,False,False,False,True,Medium
0.38116264003369216,0.6256143314969518,1.5500674690641034,0.02304560512128702,1.0634959561971,1.1681491769742771,-1.318065525434678,-0.4938479814504579,-0.8409382658460707,2.0349639197571427,0.6103703185718213,-0.032970402614596044,0.058554913165855524,-0.05855491316585555,0.20699438139242982,0.009558949403613588,True,False,False,True,False,False,True,False,Medium
-1.0478533590250563,1.1644054516849738,-1.3734161495219617,-0.39536543442070887,1.5647291853670233,1.37855655698004,1.5684232611785889,0.41098453394536616,-2.435319779518159,-0.678363567593984,0.6103703185718213,-1.5194441732043837,-0.3866496882510602,0.38664968825106016,-0.31865427628436493,2.0858985980369664,False,False,False,False,True,False,False,False,Medium
0.06918585578555891,-0.8421029298442544,-0.559010566542106,0.04123738944919989,1.0634959561971,1.5761767481456739,-1.5929692193978464,-1.3986804968462818,-1.2722013240783465,-0.5504247007818788,-1.2609394209478189,0.5274905405424798,0.19973096750017172,-0.19973096750017175,-0.18173797349613027,-0.5131420327225025,False,False,False,False,False,False,True,False,Medium
-0.23695519846266375,-0.3784873286461968,-0.05768743500166667,-0.2316393754694932,-2.0040514063228345,-0.27680316196032834,1.0529788349976488,0.09777327861604256,0.8945477507499414,-0.6159294005896767,0.9222552751584281,0.014671560378696883,0.0931566564631004,-0.0931566564631004,-0.0410604075588092,-1.026034240522289,False,False,False,False,False,True,False,False,Medium
-0.39465406317291146,0.8991973873437196,0.5951717452509048,0.20496344840041533,0.22142413119162807,0.16958597573145653,0.7437121792890841,0.9678045434197194,-1.2274851083630183,0.4689921899769757,-1.2609394209478189,-0.8294149007851765,-0.12698475671274992,0.12698475671274995,0.13938601982511276,0.9304448595163495,False,True,False,True,False,False,True,False,High
-1.739555057405352,0.7183374517365634,-0.009706772653178571,0.7507169782378011,-1.4426701896525196,0.2765333733034465,-0.7682581375083413,-0.8766617379640756,-1.269717089871939,-0.48696702284307486,-0.6371695077746055,-1.8443668133385451,-0.6895774541940098,0.6895774541940098,0.33965955143450216,-1.8398144384691963,False,False,True,True,False,False,False,True,High
-1.036316053737875,-0.28217492633279356,1.430748651665105,0.914443037189017,0.6424600436943637,0.5346020935315098,-1.318065525434678,-0.006630473160398762,-0.11752926494031785,-0.9066065059867802,1.2341402317450347,-0.7023511139701214,-0.10324546355580834,0.10324546355580831,0.5573902729100848,-0.09881975255961585,False,False,True,False,True,False,True,False,High
-0.4912454562748921,-0.1401988798583775,0.38104221855897036,0.4778402133191084,0.7427066895283485,-1.727567859458629,1.1904306819792325,-1.503084248622723,-2.32402608707112,0.11178687383757774,-0.6371695077746055,-0.32934125885207594,0.010198532923376939,-0.010198532923376948,0.10429688055298608,0.43943664354967055,False,False,True,True,False,False,False,False,High
0.8981949025545728,-0.42913608679858656,-1.583058276138138,-1.0684614545534845,-0.8211409854818142,1.203023328356448,0.6062603323075002,1.1766120469726018,-0.35899682980308967,0.6010251005270683,-0.6371695077746055,0.9848199913787942,0.2362031193675275,-0.23620311936752755,-0.40419256110125684,0.1598756454974338,False,False,True,False,False,False,False,False,Medium
0.28517494313859915,-0.16701879313198556,-1.3276216564411505,-0.39536543442070887,-0.29985842714509314,-0.8010779044056275,-0.7338951757629454,-0.5286492320426049,0.24665946971896552,-0.4900375556465655,0.29848536198521464,0.3298543132186688,0.14123951686056327,-0.14123951686056335,-0.34939138059934816,-0.7923393194040532,False,False,False,False,False,True,False,False,Medium
0.9430696539332017,-0.9585551926828199,0.8809846116145614,-1.505064278423393,-0.6406970229806412,-0.08964521620934571,-1.6616951428886382,0.2717795315767777,0.35845000900728585,0.10666931916509309,0.6103703185718213,1.3175901978471312,0.2950877490476586,-0.2950877490476586,0.011202020230173,-1.1158023529885852,False,True,False,True,False,False,False,False,Low
1.248204547836612,-1.1259553205132584,0.7508500094175825,-0.19525580681366744,0.8229040061955368,1.1995359132182306,1.4996973376877967,-0.42424548026616365,-1.0411675428824845,0.2765721342915692,0.6103703185718213,1.6642188725226297,0.33214953879841536,-0.33214953879841524,-0.03836926628998859,1.1160186932023308,False,True,False,True,False,False,False,True,High
0.32897645681609444,1.0062776358784968,-1.1901231156583123,1.5875390573217925,-0.0793158063103263,1.7412477313546155,-0.3559025965635889,0.34138203276107193,1.1901716213123885,0.004318225715408917,-0.6371695077746055,-0.2887676712094239,0.00462765739804145,-0.004627657398041487,-0.3232618262966519,-0.0693819968984315,False,False,False,True,False,False,False,True,High
0.13874507429024888,-0.20091756827334925,-1.5166677673250022,0.45964842899119557,-0.6406970229806412,1.0367898734347676,-1.1118877549623019,0.8285995410511311,1.0048477495144181,0.3359357684923859,-0.6371695077746055,0.22727938588614743,0.12595808219662305,-0.12595808219662305,-0.38534476516591987,-0.623848487458123,False,True,False,True,False,False,False,False,Medium
-0.9813796989111236,1.1517432621468764,0.2777169552761349,-1.2321875135047002,0.7828053478619423,-1.6496822547051142,1.396608452451609,-0.5982517332268991,-1.7268161838508487,-0.8636190467379126,-0.013399594601392069,-1.4572202075192189,-0.3563900868318847,0.3563900868318847,0.18250512543483158,0.9622103679499238,False,False,False,False,True,False,False,False,Medium
1.996519534951679,0.598096502264551,0.4744721893670578,-0.8319682582906174,0.60236138536077,-0.45001144715844277,-0.49335444354517316,0.06297202802389545,0.699783788967624,-1.0662742117682869,0.9222552751584281,1.3227105957389336,0.2270716636906287,-0.22707166369062873,-0.1302189125653667,0.27007290431409364,False,False,True,True,False,False,False,False,Medium
-1.4289868976399553,0.3149420275543391,-1.2529467167189228,-1.5414478470792188,0.8229040061955368,-0.873151150595447,-0.14972482609121268,1.0026057940118667,0.14033424568474087,-0.8175610546855544,-0.3252845511879988,-1.3614910295420424,-0.3867914648295212,0.3867914648295212,-0.2517909204633857,1.0084037851175425,False,False,False,False,True,False,False,False,Medium
0.1170790881986239,-0.7042146768427672,-0.08507208161783017,-1.1230368075372232,-1.5429168354865044,1.626163031793452,0.674986255798292,0.6545932880903955,0.4965734308835216,-2.3845562954002193,-1.2609394209478189,0.4902563428292634,0.18765110233722848,-0.1876511023372285,-0.08617102524210371,-0.5947380720305567,False,False,True,False,False,True,False,False,Medium
0.8355446517509267,-1.203324289659429,-0.6642918760118105,-0.06791331651827734,-0.5805490354802503,-0.813865093245757,1.0873417967430443,-1.53788549921487,-0.622325655682244,-1.2095657425978454,0.9222552751584281,1.3650095348451277,0.31310217635798293,-0.31310217635798293,-0.24488951852439786,-0.639112932344744,False,False,True,True,False,True,False,False,Medium
0.8495638192219783,-0.45166880203961035,1.494722868129756,-0.5590914933719245,0.6825587020279575,1.5540897856036326,-1.38679144892547,0.2369782809846306,-1.295056278777292,0.7238464126666888,0.9222552751584281,0.9570473984656481,0.23428086430440714,-0.23428086430440714,0.1267840604742048,0.008867897799309878,True,False,False,False,True,True,False,False,Medium
-1.164567959023283,1.5312101391704915,-0.9633368195219326,-1.0502696702255716,-1.6632128104872863,1.5343277664870694,1.362245490706213,-0.42424548026616365,-0.15777385908411326,0.6880235299592992,1.5460251883316416,-1.8210467403313146,-0.514428019959612,0.5144280199596118,-0.17716330727840043,-0.8563067899160267,False,False,False,True,False,True,False,False,Medium
-0.4249059508736012,0.8902241821592407,0.8111422565893037,-1.2503792978326131,-1.6431634813204892,1.1913986112290578,1.4653343759424011,0.7241957892746897,0.3654058647852258,-1.3364810984754532,-1.5728243775344257,-0.8495068968606186,-0.1332169273707838,0.13321692737078375,0.19866783115917913,-0.28744876175936035,True,False,False,False,False,True,False,False,Medium
-0.8062407215574625,-0.5448904336783598,0.06853507482157456,0.5142237819749341,-0.740943668814626,-1.3939384779025292,-0.8369840609991335,-1.6770905015834583,0.38378919791263866,-1.7397444066672094,0.9222552751584281,-0.3647944486029254,0.007056497971959423,-0.007056497971959423,0.08111606821117913,-1.6848058656935256,False,False,False,False,False,False,False,False,Medium
-1.9950527076313551,-0.4404024444190984,-1.680170216239155,0.1685798797445896,0.7828053478619423,-1.728730331171368,-0.012272979109628619,-0.5982517332268991,0.3301297390542443,0.030929510012327327,0.29848536198521464,-1.4095225880271025,-0.5532455728027402,0.5532455728027402,-0.4063220552696517,0.33189447773901876,False,False,False,False,False,False,True,False,Medium
0.12875054819844664,-0.9224629673852511,0.06462298244783687,1.1509362334518838,0.020930839523658484,1.0333024582965502,1.2247936437246285,-1.433481747438429,-1.0789279028198728,0.5467790209987355,-1.5728243775344257,0.6217726495502339,0.21702939789150524,-0.2170293978915052,-0.05616330024353942,-0.06920014121308861,True,False,False,True,False,True,False,False,High
-0.7244063468460623,-1.5386230567194437,-1.3766378726532749,-1.1230368075372232,0.5021147395267852,1.2053482717819257,-0.046635940855024684,1.4550220517097785,1.3516468447288512,-0.7991378578646113,-1.2609394209478189,0.25783480374049067,0.194397498469458,-0.19439749846945803,-0.3329228883145706,1.0078218469244444,True,False,False,True,False,False,True,False,Medium
1.512355177028001,0.1051684307971968,0.5550152676498917,1.1691280177797967,-0.9815356188161893,1.6203506732297568,-0.08099890260042075,1.3158170493411903,1.1747693692326644,-0.5995532256377276,-1.2609394209478189,1.1961477174132944,0.23426753735257172,-0.2342675373525718,-0.0886547185638074,-0.20938072274696168,False,False,False,False,True,True,False,False,High
0.6166041607197704,1.7238349437972968,0.23215258527613156,0.2413470170562411,-1.0015849479829866,-0.974286189603742,0.4000825618351238,1.6290283046705138,0.23473514552821162,0.8016332436884493,0.6103703185718213,-0.4506724262882651,-0.032246842233924065,0.03224684223392407,-0.07118491139635147,0.12880118866816237,False,True,False,False,False,False,True,False,High
0.039269354866472955,1.7362977287757393,-1.6839672470724887,-0.8319682582906174,1.4043345520326482,0.8205701348653093,0.9155269880160644,0.48058703512966033,-0.957200426705924,1.725863617539097,-1.5728243775344257,-0.9366649740189087,-0.14297682659736385,0.14297682659736388,-0.41984065101542606,1.7012686714947445,False,False,True,True,False,False,False,False,Medium
-0.4779641397233696,0.6099610735640282,-1.0133885895976937,-0.8137764739627045,0.42191742285959766,0.07426329528685645,0.5718973705621041,1.072208295196161,0.25063424444921684,-0.5985297147032302,1.5460251883316416,-0.73708076923626,-0.10342306035155248,0.10342306035155249,-0.24949892317643407,1.053797037269651,True,False,False,False,False,False,False,False,Medium
0.11345691095729987,-0.5970347260281624,0.9594565821701224,-0.4135572187486217,-1.0817822646501742,-0.5906705243998644,0.43444552358051985,0.37618328335321904,-0.4355112433604292,0.5785078599681378,-0.9490544643612122,0.4274201556570354,0.17341646643060224,-0.17341646643060224,0.1325057831159514,-0.4709130694953627,False,False,True,False,False,False,False,True,High
-0.25982857696806316,-1.4413136316077653,-0.7680773854562623,-0.1770640224857546,-1.9840020771560372,0.3788308840244806,-0.4589914817997771,-0.04143172375254587,-0.360487370326934,-0.03150465699197996,-1.5728243775344257,0.5889909717429332,0.24262299905532614,-0.24262299905532617,-0.20458645100845244,-1.7485551093830871,False,True,False,False,True,False,False,False,Medium
0.06757599923385917,1.0478534865665803,0.003525304493287075,-1.4686807097675674,-1.4025715313189258,0.1765608060078906,0.43444552358051985,1.1418107963804547,0.6560612669348582,1.1240391880549543,-0.3252845511879988,-0.5288698071359005,-0.04696457256521345,0.046964572565213386,-0.06246929633663846,-0.37925365790149873,False,True,False,False,True,False,False,True,Medium
1.9109959056426338,0.4497395098811726,-0.6430054910370616,1.1509362334518838,-1.0617329354833775,-0.7162174693756789,-1.38679144892547,0.9678045434197194,-0.42656800021736324,-1.152249130266022,-0.6371695077746055,1.3345654299884326,0.2334423867863132,-0.23344238678631327,-0.27925023884484335,-1.0089512387822372,False,True,False,False,True,False,True,False,High
-1.0736781412085719,-0.31138769432226265,1.4610098367913698,-1.3413382194721772,-1.2622262271513471,-0.7999154326928886,-0.32153963481819303,0.793798290458984,1.3948725199203353,0.026835466274340046,-0.9490544643612122,-0.7170444296596414,-0.10919445387316325,0.10919445387316329,0.5831264064874708,-0.7633380173876929,True,False,False,False,True,True,False,False,Medium
-0.17209139490043074,-0.4779902039140806,0.1321641066650134,-0.08610510084619022,-0.03921714797673253,-0.03849646084882863,-1.0775247932169056,1.3506182999333374,0.6163135196323445,-0.6568698379695502,0.6103703185718213,0.12403658056773868,0.11762684630228287,-0.11762684630228291,-0.005693084675944884,0.08442632835397511,False,True,False,False,False,False,False,False,Medium
0.7083659841666526,0.6024834025769628,0.6830787621195977,-0.4317490030765346,0.6825587020279575,-0.08267038593291164,0.12517886787195565,1.4898233023019256,0.9914328847998192,-0.06016296315789165,0.29848536198521464,0.25143430637573755,0.10543605568100553,-0.10543605568100557,0.0012252350179589087,1.238752561625466,True,False,False,False,True,False,False,True,High
-0.4049839760463175,-0.8202681305620233,-1.4318674120472183,0.004853820793374145,-0.09936513547712354,-0.6825057897062473,-0.8369840609991335,-0.1806367261211341,-0.9010567336411233,0.9070548699416234,-0.6371695077746055,0.12186597711360549,0.13061380886320825,-0.1306138088632083,-0.3567342641479889,-0.5306251169703089,False,True,False,False,True,False,True,False,Medium
1.5878842802452442,0.24235876783989077,-1.5807570453300572,1.3146622924030997,-0.4602530604794689,-0.816190036671235,0.022089982635767447,-0.7722579861876343,-0.6233193493648074,-0.014104971105534206,-1.5728243775344257,1.1822335927073093,0.22760634679414482,-0.22760634679414485,-0.40711086014766795,-0.6850153804158132,False,False,True,False,True,True,False,False,High
0.6802605718682286,-1.2122974948439078,-0.8251479094966704,1.6603061946334439,0.3417201061924094,1.5924513521240207,0.9498899497614605,0.028170777431748346,-1.245868441490431,-0.7745735954366876,0.29848536198521464,1.2411738249618616,0.30269797468887144,-0.30269797468887155,-0.26676328920146725,0.7000597118713561,False,False,True,False,True,False,False,False,High
-0.7256808166161578,2.22573622044913,-0.6529007835118098,-1.6869821217025216,-0.3399570854786869,1.27160915940805,-0.2528137113274009,-1.433481747438429,1.3019621606007088,0.9377601979765291,-0.9490544643612122,-1.8445894393338411,-0.4448364147415198,0.4448364147415198,-0.13335183005101844,-1.0076418778477674,False,False,False,False,False,True,False,False,Low
0.20293810428927392,-0.6810837479227781,0.6537380693165655,-0.39536543442070887,-1.7233607979876773,1.112350534762804,-0.9744359079807177,1.5246245528940725,2.851130611716188,0.529379335112289,-0.3252845511879988,0.5485843535967528,0.19492183342815295,-0.19492183342815297,0.05613315767468673,-1.0870192777946366,False,False,True,False,True,True,False,False,Medium
